,公司,年月,TSE新產業名,TEJ子產業名,實收資本額(元),實收資本額(NTD),本期匯出金額(NTD),期末帳面值(NTD),累計台灣匯出總額(NTD),經濟部核准金額(NTD),  現金及約當現金,  不動產廠房及設備,  其他應付款,  當期所得稅負債,  應計退休金負債,  股本,    法定盈餘公積,    未分配盈餘,  保留盈餘,母公司股東權益合計,股東權益總額,營業收入淨額,營業費用,稅前淨利,所得稅費用,繼續營業單位損益,合併總損益,本期綜合損益總額,歸屬母公司淨利（損）,綜合損益歸屬母公司,加權平均股數,稀釋稅後淨利,加權平均股數－稀釋,稅前息前淨利,稅前息前折舊前淨利,常續性稅後淨利,期末普通股－現金股利,  稅前淨利－CFO,  折舊－CFO,  攤提－CFO,來自營運之現金流量,期初現金及約當現金,期末現金及約當現金,期末累計匯出金額(NTD)
2824,3042,2017-12-29,M2328 電子零組件,M23D6 石英元件,3097570400,3450449.0,0.0,6908294.0,1772470.0,1832878,2331366.0,4369810,702564.0,30043.0,62024.0,3097570,1252818.0,2767383.0,4242994.0,9122699,9164591,8781552.0,1384021.0,1074933.0,123916.0,951017.0,951017.0,258729.0,962655.0,270367.0,309757.0,962655.0,313200.0,1096870.0,1907944.0,630094.0,774393.0,1074933.0,808352.0,2722.0,1663474.0,2092897.0,2331366.0,1772470.0
2825,3042,2016-12-30,M2328 電子零組件,M23D6 石英元件,3097570400,3289054.0,0.0,7083396.0,1772470.0,1832878,2092897.0,4277905,881973.0,67061.0,56311.0,3097570,1151202.0,2789106.0,4163101.0,9719652,9773182,9637101.0,1439675.0,1192272.0,178580.0,1013692.0,1013692.0,-250716.0,1016164.0,-248244.0,309757.0,1017043.0,314690.0,1220334.0,2142278.0,1023369.0,867320.0,1192272.0,915735.0,6209.0,2483769.0,2727944.0,2092897.0,1772470.0
2826,3042,2015-12-31,M2328 電子零組件,M23D6 石英元件,3097570400,3288123.0,0.0,7729855.0,1772470.0,1832878,2727944.0,4570352,636876.0,57983.0,46607.0,3097570,1057381.0,2659935.0,3940109.0,10739246,10739246,9265656.0,1326840.0,1087610.0,149407.0,938203.0,938203.0,2619148.0,938203.0,2619148.0,309748.0,952149.0,333419.0,1130934.0,2114210.0,903870.0,774393.0,1087610.0,977476.0,5800.0,2240701.0,1768404.0,2727944.0,1772470.0
2827,3042,2014-12-31,M2328 電子零組件,M23D6 石英元件,3097570400,3130402.0,0.0,5514749.0,1772470.0,1832878,1768404.0,5153830,617450.0,73576.0,39891.0,3097570,957864.0,2611372.0,3792029.0,8894576,8894576,9526243.0,1327127.0,1145755.0,150581.0,995174.0,995174.0,1251158.0,995174.0,1251158.0,309757.0,1009120.0,331603.0,1192744.0,2141153.0,1032565.0,774393.0,1145755.0,926535.0,21874.0,1534263.0,1829536.0,1768404.0,1772470.0
2828,3042,2013-12-31,M2328 電子零組件,M23D6 石英元件,3097570400,3220051.0,0.0,4855925.0,1772470.0,1832878,1829536.0,5508064,612428.0,67919.0,34163.0,3097570,864348.0,2402655.0,3489796.0,8324883,8324883,9503583.0,1242876.0,1061765.0,126604.0,935161.0,935161.0,1114201.0,935161.0,1114201.0,309757.0,948152.0,336074.0,1107595.0,2037636.0,946762.0,681465.0,1061765.0,886327.0,43714.0,1535390.0,1570747.0,1829536.0,1772470.0
2829,3042,2012-12-28,M2328 電子零組件,M23D6 石英元件,3097570400,2444024.0,190802.0,4145130.0,1772470.0,1832878,1570747.0,5546828,576416.0,71726.0,31422.0,3097570,749459.0,2493373.0,3242832.0,7846515,7846515,10928495.0,1249883.0,1303377.0,153843.0,1149534.0,1149534.0,1047205.0,1149534.0,1047205.0,303307.0,,,1338932.0,2217225.0,1198466.0,681465.0,1303377.0,852218.0,26075.0,1556044.0,1211234.0,1570747.0,1725992.0
2830,3043,2018-12-28,M2331 其他電子業,M23D3 電源供應器,1948781660,210064.0,0.0,0.0,186451.0,182140,95431.0,312628,390111.0,0.0,40959.0,1948781,270535.0,-3214460.0,-2900529.0,61994,29980,1055335.0,252308.0,-2040.0,-231.0,-1809.0,-1809.0,26422.0,-3792.0,24407.0,194878.0,-3791.0,194878.0,11433.0,28798.0,-1655.0,0.0,-2040.0,17300.0,65.0,11815.0,115246.0,95431.0,186451.0
2831,3043,2017-12-29,M2331 其他電子業,M23D3 電源供應器,1948781660,239245.0,0.0,0.0,186451.0,187685,115246.0,326775,270934.0,0.0,41596.0,1948781,270535.0,-3274201.0,-2960270.0,37587,2927,1176809.0,251260.0,-53176.0,2761.0,-55937.0,-55937.0,-38014.0,-56364.0,-38339.0,194878.0,-56363.0,194878.0,-39600.0,-9443.0,-55782.0,0.0,-53176.0,30094.0,63.0,16659.0,139148.0,115246.0,186451.0
2832,3043,2016-12-30,M2331 其他電子業,M23D3 電源供應器,1948781660,239245.0,0.0,0.0,186451.0,186451,139148.0,356560,300640.0,0.0,44082.0,1948781,270535.0,-3219277.0,-2905346.0,75926,40941,1240111.0,295440.0,-83089.0,-1256.0,-81833.0,-81833.0,-61475.0,-65552.0,-45165.0,194878.0,-65552.0,194878.0,-68495.0,-27121.0,-50520.0,0.0,-83089.0,41320.0,54.0,56289.0,119277.0,139148.0,186451.0
2833,3043,2015-12-31,M2331 其他電子業,M23D3 電源供應器,1948781660,240047.0,0.0,0.0,186451.0,187685,119277.0,404821,282428.0,339.0,50752.0,1948781,270535.0,-3159199.0,-2845268.0,121091,102416,1418977.0,360017.0,-63868.0,6731.0,-70599.0,-70599.0,-67723.0,-71539.0,-68621.0,194878.0,-71539.0,194878.0,-46800.0,-1584.0,-58447.0,0.0,-63868.0,45162.0,54.0,80366.0,138190.0,119277.0,186451.0
2834,3043,2014-12-31,M2331 其他電子業,M23D3 電源供應器,1948781660,240047.0,0.0,0.0,186451.0,187685,138190.0,446989,514703.0,0.0,59532.0,1948781,270535.0,-3095365.0,-2781434.0,189712,170139,1585134.0,424414.0,-165049.0,10396.0,-175445.0,-175445.0,-199440.0,-161436.0,-185532.0,194878.0,-161436.0,194878.0,-144431.0,-103460.0,-151217.0,0.0,-165049.0,37631.0,3340.0,147790.0,158042.0,138190.0,186451.0
2835,3043,2013-12-31,M2331 其他電子業,M23D3 電源供應器,1948781660,231892.0,0.0,0.0,196305.0,176744,158042.0,467202,326322.0,42665.0,51668.0,1948781,270535.0,-2924975.0,-2611044.0,391810,386145,1820525.0,470317.0,-477501.0,45463.0,-522964.0,-522964.0,-533973.0,-485191.0,-496469.0,194878.0,-485191.0,194878.0,-447693.0,-397438.0,-479407.0,0.0,-477501.0,44650.0,5605.0,316046.0,171901.0,158042.0,196305.0
2836,3043,2012-12-28,M2331 其他電子業,M23D3 電源供應器,1948781660,216853.0,0.0,0.0,196305.0,172207,171901.0,502947,433618.0,0.0,46757.0,1948781,270535.0,-2433318.0,-2119387.0,888279,920118,2301519.0,1175625.0,-1108206.0,7721.0,-1115927.0,-1115927.0,-1115006.0,-1117513.0,-1115397.0,194878.0,,,-1071127.0,-1012835.0,-1115261.0,0.0,-1108206.0,48546.0,9746.0,188225.0,356020.0,171901.0,196305.0
2837,3044,2018-12-28,M2328 電子零組件,M23B2D PCB,5256058980,17540182.0,0.0,32753327.0,11888548.0,17184585,27150561.0,16414443,10462557.0,1422847.0,100304.0,5256059,4618248.0,22701647.0,29023045.0,32421104,32428646,52105683.0,4342610.0,6525273.0,1586748.0,4938525.0,4938525.0,4479911.0,4938398.0,4479784.0,525606.0,4938398.0,533733.0,6857084.0,9826070.0,4651440.0,3101075.0,6525273.0,2949572.0,19414.0,7645204.0,29753243.0,27150561.0,11869562.0
2838,3044,2017-12-29,M2328 電子零組件,M23B2D PCB,5256058980,16983591.0,3013300.0,31586399.0,11888548.0,17187360,29753243.0,14774414,10621482.0,485929.0,101073.0,5256059,4181680.0,21098452.0,26811261.0,30697948,30705363,45818601.0,3623674.0,5542748.0,1177149.0,4365599.0,4365599.0,3357862.0,4365681.0,3357944.0,525606.0,4365681.0,531644.0,5762966.0,7884063.0,3612428.0,2759431.0,5542748.0,2109976.0,11121.0,4633219.0,30247356.0,29753243.0,11869562.0
2839,3044,2016-12-30,M2328 電子零組件,M23B2D PCB,5256058980,13970819.0,0.0,27040493.0,8875248.0,8878023,30247356.0,11012269,7587598.0,419146.0,86022.0,5256059,3824376.0,19334603.0,24690108.0,29565702,29565702,43512927.0,3678534.0,4476777.0,903737.0,3573040.0,3573040.0,1506078.0,3573040.0,1506078.0,525606.0,3573040.0,531839.0,4629683.0,7378946.0,3723996.0,2233825.0,4476777.0,2669330.0,79933.0,8368714.0,27258091.0,30247356.0,8875248.0
2840,3044,2015-12-31,M2328 電子零組件,M23B2D PCB,5256058980,13686765.0,0.0,27951600.0,8878023.0,8878023,27258091.0,14054669,6665354.0,390153.0,73323.0,5256059,3541110.0,17767637.0,22839876.0,29767843,29767843,43382817.0,3933450.0,3530615.0,697949.0,2832666.0,2832666.0,2839929.0,2832666.0,2839929.0,525606.0,2832666.0,533628.0,3674721.0,6754230.0,2725630.0,1708219.0,3530615.0,2994663.0,84846.0,7105939.0,21500716.0,27258091.0,8878023.0
2841,3044,2014-12-31,M2328 電子零組件,M23B2D PCB,5256058980,13708526.0,1690416.0,26290657.0,8878023.0,8878023,21500716.0,15424586,6988231.0,470240.0,40060.0,5256059,3277423.0,16656125.0,21464677.0,28393259,28393259,42433278.0,3959876.0,3240021.0,584116.0,2655905.0,2655905.0,3661746.0,2636872.0,3642713.0,525606.0,2636872.0,532355.0,3377175.0,6192917.0,2487686.0,1445416.0,3240021.0,2738341.0,77401.0,6161637.0,13352906.0,21500716.0,8878023.0
2842,3044,2013-12-31,M2328 電子零組件,M23B2D PCB,5256058980,11299255.0,107339.0,21113611.0,7187607.0,8816194,13352906.0,14846264,5617202.0,380090.0,50025.0,5256059,3039964.0,15453615.0,20024708.0,25930363,26177052,40771697.0,3024944.0,2891717.0,524869.0,2366848.0,2366848.0,3314238.0,2374586.0,3321696.0,525606.0,2374586.0,532962.0,2965754.0,6603724.0,2208360.0,1182613.0,2891717.0,3572017.0,65953.0,4208322.0,10113697.0,13352906.0,7187607.0
2843,3044,2012-12-28,M2328 電子零組件,M23B2D PCB,5256058980,10717337.0,1392606.0,19644340.0,7080268.0,7335694,10113697.0,11340034,6102455.0,2185296.0,43088.0,5256059,2746661.0,14690899.0,18968689.0,23907237,24163850,39120539.0,3191766.0,3716654.0,822036.0,2894618.0,2894618.0,2238383.0,2916944.0,2260907.0,525606.0,,,3784771.0,7512301.0,2778119.0,1314015.0,3716654.0,3670404.0,57126.0,4287632.0,11188093.0,10113697.0,7080268.0
2844,3045,2018-12-28,M2327 通信網路業,M23K3 電信業,35092503660,710634.0,87164.0,1697518.0,1641912.0,1641912,7498710.0,38855960,9581496.0,2377000.0,510880.0,34238338,27558064.0,16954448.0,44875215.0,61881520,67993696,118732328.0,16885497.0,17689217.0,3203449.0,14485768.0,14485768.0,14584322.0,13642172.0,13768068.0,2722519.0,13722399.0,2821997.0,18291058.0,35246270.0,14610211.0,15366223.0,17689217.0,9904079.0,7051133.0,29775655.0,6631544.0,7498710.0,979554.0
2845,3045,2017-12-29,M2327 通信網路業,M23K3 電信業,35092503660,629670.0,0.0,1626214.0,1560332.0,1560332,6631544.0,41603421,11224440.0,1240549.0,443044.0,34208328,26138846.0,14735424.0,41564304.0,59631863,65511601,117171107.0,17502915.0,17631283.0,2682496.0,14948787.0,14948787.0,15164081.0,14192176.0,14437341.0,2722081.0,14248064.0,2817119.0,18264808.0,31954294.0,15309360.0,13610406.0,17631283.0,10294267.0,3395219.0,30320285.0,7704517.0,6631544.0,918536.0
2846,3045,2016-12-30,M2327 通信網路業,M23K3 電信業,35092503660,1272939.0,0.0,1552956.0,1675274.0,1755043,7704517.0,42415229,9759573.0,2221519.0,369322.0,34208328,24606828.0,15850111.0,41630893.0,60416890,66186535,116647498.0,18260396.0,19191472.0,3263029.0,15928443.0,15928443.0,16279746.0,15320187.0,15706230.0,2722081.0,15335770.0,2736598.0,19864911.0,33716726.0,16506705.0,14176599.0,19191472.0,10650126.0,3201689.0,31830164.0,8579422.0,7704517.0,973983.0
2847,3045,2015-12-31,M2327 通信網路業,M23K3 電信業,35092503660,1362588.0,0.0,1570929.0,1724250.0,1808149,8579422.0,47247121,11273991.0,1876908.0,274636.0,34208328,23038209.0,18311104.0,41652299.0,59555705,65291724,116144205.0,17894501.0,18165950.0,1997921.0,16168029.0,16168029.0,15076920.0,15686186.0,14681379.0,2722081.0,15686186.0,2728500.0,18896867.0,32412659.0,16556248.0,15243655.0,18165950.0,10576173.0,2939619.0,25805736.0,7903777.0,8579422.0,1009813.0
2848,3045,2014-12-31,M2327 通信網路業,M23K3 電信業,35092503660,1266980.0,101900.0,303353.0,994984.0,1078964,7903777.0,47066319,11583467.0,2114614.0,136782.0,34208328,21537666.0,19805941.0,41343607.0,60247435,66500332,112623879.0,17924638.0,18866172.0,3233829.0,15632343.0,15554014.0,14833046.0,15006337.0,14272725.0,2697728.0,15006337.0,2703520.0,19468006.0,31061014.0,16441489.0,15243655.0,18866172.0,9721579.0,1871429.0,28338516.0,7954294.0,7903777.0,994984.0
2849,3045,2013-12-31,M2327 通信網路業,M23K3 電信業,35092503660,877860.0,295286.0,229269.0,848167.0,928603,7954294.0,42985801,11552086.0,1512072.0,115463.0,34208328,19262044.0,22171132.0,41433176.0,57433894,58520641,108407931.0,17828219.0,19419013.0,3351840.0,16067173.0,15817781.0,15871472.0,15583447.0,15655368.0,2690107.0,15583447.0,2696213.0,19816335.0,29818002.0,17427708.0,15064599.0,19419013.0,8767518.0,1234149.0,24833011.0,6191140.0,7954294.0,848167.0
2850,3045,2012-12-28,M2327 通信網路業,M23K3 電信業,35092503660,590570.0,0.0,219001.0,536979.0,614835,6191140.0,40737678,9334195.0,1523604.0,116237.0,34208328,18061894.0,22606173.0,40668067.0,56571089,57643293,99740256.0,17402414.0,19941325.0,3391126.0,16550199.0,16550199.0,16493164.0,16326013.0,16274624.0,2690107.0,16326013.0,2695756.0,20273439.0,30020516.0,17137830.0,14526578.0,19941325.0,8468623.0,1278454.0,25984728.0,6572192.0,6191140.0,536979.0
2851,3046,2018-12-28,M2325 電腦及週邊,M23B1 主機板,714480130,611583.0,0.0,310916.0,614728.0,614728,377912.0,27011,114952.0,6302.0,28493.0,714480,0.0,85118.0,85118.0,767270,781862,1703858.0,546805.0,9224.0,20155.0,-10931.0,-10931.0,-17362.0,-13453.0,-19257.0,71448.0,-13453.0,71448.0,11198.0,27112.0,-10844.0,21434.0,9224.0,9167.0,6747.0,-5912.0,676409.0,377912.0,611583.0
2852,3046,2017-12-29,M2325 電腦及週邊,M23B1 主機板,714480130,611583.0,0.0,311948.0,597026.0,597026,676409.0,16563,114459.0,7864.0,23938.0,714480,0.0,-213266.0,-213266.0,786527,794224,1354853.0,585226.0,-108351.0,10050.0,-118401.0,-118401.0,-145943.0,-119773.0,-147339.0,38748.0,-119773.0,38748.0,-99590.0,-83527.0,-135707.0,0.0,-108351.0,10557.0,5506.0,-182339.0,540913.0,676409.0,611583.0
2853,3046,2016-12-30,M2325 電腦及週邊,M23B1 主機板,714480130,611583.0,0.0,333975.0,645651.0,645651,540913.0,20404,135747.0,4867.0,31648.0,1164934,0.0,-899925.0,-899925.0,514116,520417,1138852.0,582043.0,-322802.0,42112.0,-364914.0,-364914.0,-374887.0,-366542.0,-376260.0,116493.0,-366542.0,116493.0,-315363.0,-275440.0,-353812.0,0.0,-322802.0,36856.0,3067.0,-303305.0,733526.0,540913.0,611583.0
2854,3046,2015-12-31,M2325 電腦及週邊,M23B1 主機板,714480130,611583.0,0.0,388617.0,661393.0,661393,733526.0,64267,140284.0,7236.0,26783.0,1186276,0.0,-514586.0,-514586.0,890376,895304,1562896.0,590855.0,-145216.0,30472.0,-175688.0,-175688.0,-200690.0,-178666.0,-203611.0,114951.0,-178666.0,114951.0,-140086.0,-93694.0,-175674.0,0.0,-145216.0,43212.0,3180.0,-105962.0,856794.0,733526.0,611583.0
2855,3046,2014-12-31,M2325 電腦及週邊,M23B1 主機板,714480130,611583.0,0.0,390084.0,634430.0,634430,856794.0,92456,110393.0,1703.0,24371.0,1205092,0.0,-318129.0,-318129.0,1089245,1091252,1133857.0,579174.0,-273044.0,43708.0,-316752.0,-316752.0,-175704.0,-317647.0,-176509.0,114893.0,-317647.0,114893.0,-268619.0,-229658.0,-324053.0,0.0,-273044.0,35210.0,3751.0,-380169.0,1144760.0,856794.0,611583.0
2856,3046,2013-12-31,M2325 電腦及週邊,M23B1 主機板,714480130,611583.0,0.0,414896.0,599066.0,599066,1144760.0,81805,131940.0,2147.0,24352.0,1716490,0.0,-511398.0,-511398.0,1261794,1262996,1248708.0,609202.0,-166425.0,7656.0,-174081.0,-174081.0,-85626.0,-174081.0,-85626.0,163649.0,-174081.0,163649.0,-163191.0,-129706.0,-186344.0,0.0,-166425.0,29919.0,3566.0,-131681.0,1285991.0,1144760.0,611583.0
2857,3046,2012-12-28,M2325 電腦及週邊,M23B1 主機板,714480130,611583.0,82656.0,428641.0,582784.0,582784,1285991.0,71437,111490.0,2228.0,28243.0,1636490,0.0,-339935.0,-339935.0,1346594,1346594,1660445.0,604569.0,-19161.0,11961.0,-31122.0,-31122.0,-114047.0,-31122.0,-114047.0,163649.0,,,-14815.0,38251.0,-31122.0,0.0,-19161.0,45933.0,7133.0,-29699.0,1272092.0,1285991.0,611583.0
2858,3047,2018-12-28,M2327 通信網路業,M23E2 網路卡,1864916330,265475.0,0.0,110306.0,264698.0,283121,879800.0,2407578,436395.0,75938.0,53756.0,1864916,0.0,-19979.0,-19979.0,1973025,2420620,6873561.0,1441677.0,205735.0,83757.0,121978.0,121978.0,127256.0,-27127.0,-21387.0,184218.0,-27127.0,184218.0,241572.0,375011.0,122127.0,0.0,205735.0,126390.0,7049.0,51023.0,708374.0,879800.0,264698.0
2859,3047,2017-12-29,M2327 通信網路業,M23E2 網路卡,1864916330,265475.0,0.0,187790.0,265475.0,313778,708374.0,2478439,325113.0,30185.0,54547.0,2013246,62510.0,-168109.0,-105599.0,1951244,2221127,5632913.0,1461959.0,-86489.0,50002.0,-136491.0,-136696.0,-163118.0,-180219.0,-200305.0,182906.0,-180219.0,182906.0,-50234.0,85464.0,-134407.0,0.0,-86489.0,129229.0,6469.0,-283756.0,825729.0,708374.0,265475.0
2860,3047,2016-12-30,M2327 通信網路業,M23E2 網路卡,1864916330,265475.0,0.0,190677.0,265475.0,340032,825729.0,2454618,357129.0,24634.0,51630.0,1999355,54213.0,117000.0,171213.0,2227957,2488357,5203879.0,1355811.0,115325.0,28899.0,86426.0,86426.0,48204.0,82971.0,49823.0,182509.0,90197.0,212343.0,148001.0,243937.0,23586.0,92551.0,115325.0,85816.0,10120.0,124977.0,844438.0,825729.0,265475.0
2861,3047,2015-12-31,M2327 通信網路業,M23E2 網路卡,1864916330,281488.0,0.0,227658.0,279808.0,346094,844438.0,464522,281719.0,40617.0,46309.0,1988890,39160.0,150143.0,189303.0,2258193,2520025,5513650.0,1301369.0,188732.0,58218.0,130514.0,139696.0,147191.0,150531.0,152270.0,194343.0,154898.0,225002.0,201408.0,298278.0,110618.0,92551.0,188732.0,84984.0,11886.0,311032.0,1270535.0,844438.0,279808.0
2862,3047,2014-12-31,M2327 通信網路業,M23E2 網路卡,1864916330,307728.0,0.0,277754.0,307728.0,333705,1270535.0,464683,299563.0,17618.0,48209.0,1988890,26345.0,133621.0,159966.0,2393392,2706024,6135741.0,1489003.0,228140.0,71739.0,156401.0,147642.0,167939.0,128147.0,141452.0,194814.0,140224.0,227575.0,247707.0,338564.0,137942.0,119333.0,228140.0,79822.0,11035.0,191499.0,1545341.0,1270535.0,307728.0
2863,3047,2013-12-31,M2327 通信網路業,M23E2 網路卡,1864916330,307728.0,3849.0,297635.0,307728.0,314252,1545341.0,389612,297479.0,29203.0,40681.0,1907186,12157.0,161122.0,173279.0,2289363,2574149,5857793.0,1438343.0,258368.0,109230.0,149138.0,135667.0,146739.0,141878.0,158145.0,189090.0,151276.0,221532.0,274262.0,365152.0,156667.0,136542.0,258368.0,84723.0,6167.0,407004.0,1055580.0,1545341.0,307728.0
2864,3047,2012-12-28,M2327 通信網路業,M23E2 網路卡,1864916330,303879.0,31349.0,293717.0,303879.0,247711,1055580.0,403447,281735.0,8076.0,35875.0,1741334,0.0,143543.0,143543.0,2091929,2353108,6456591.0,1441790.0,296160.0,44915.0,251245.0,250362.0,237113.0,189085.0,176283.0,167997.0,,,319665.0,419227.0,206215.0,22538.0,296160.0,90260.0,9302.0,522243.0,899713.0,1055580.0,303879.0
2865,3048,2018-12-28,M2329 電子通路業,M23T2 零組件代理,2225725400,532814.0,30715.0,242229.0,532814.0,622901,1391847.0,645526,655546.0,54842.0,13703.0,2225726,550603.0,315165.0,927454.0,3308344,3320766,80259405.0,1650843.0,314209.0,70582.0,243627.0,243627.0,322303.0,243428.0,322126.0,222573.0,243428.0,224032.0,930765.0,974032.0,254601.0,155801.0,314209.0,33459.0,9808.0,911222.0,670084.0,1391847.0,532814.0
2866,3048,2017-12-29,M2329 電子通路業,M23T2 零組件代理,2225725400,486487.0,35712.0,215854.0,498212.0,603533,670084.0,604991,582067.0,72139.0,15070.0,2225726,514232.0,463048.0,977280.0,3262482,3263041,75985431.0,1568882.0,460152.0,96470.0,363682.0,363682.0,167139.0,363715.0,167164.0,222573.0,364592.0,227459.0,921427.0,953445.0,382628.0,222573.0,460152.0,27691.0,4327.0,-279177.0,551854.0,670084.0,486487.0
2867,3048,2016-12-30,M2329 電子通路業,M23T2 零組件代理,2225725400,488491.0,41925.0,186448.0,501197.0,654030,551854.0,461682,596596.0,389.0,14674.0,2225726,490396.0,237403.0,727799.0,3207930,3213912,75728589.0,1655396.0,293048.0,55399.0,237649.0,237649.0,163185.0,238358.0,164251.0,222573.0,240263.0,230259.0,645571.0,674210.0,248233.0,111286.0,293048.0,27340.0,1299.0,-568491.0,561494.0,551854.0,488491.0
2868,3048,2015-12-31,M2329 電子通路業,M23T2 零組件代理,2225725400,403405.0,6613.0,202675.0,403405.0,453004,561494.0,483604,531687.0,52337.0,6166.0,2023387,447822.0,447927.0,895749.0,3246026,3252779,71618425.0,1468610.0,520747.0,95617.0,425130.0,425130.0,490510.0,425739.0,491469.0,201316.0,427641.0,209215.0,798923.0,832327.0,434316.0,202339.0,520747.0,32337.0,1067.0,-45897.0,758687.0,561494.0,403405.0
2869,3048,2014-12-31,M2329 電子通路業,M23T2 零組件代理,2225725400,380616.0,19031.0,232184.0,380616.0,428193,758687.0,478557,501332.0,83395.0,13384.0,1762083,402514.0,465626.0,868140.0,2830244,2837956,61012033.0,1425133.0,561026.0,108435.0,452591.0,452591.0,560705.0,453083.0,560108.0,173480.0,454878.0,179979.0,762408.0,795014.0,496344.0,179441.0,561026.0,31414.0,1192.0,-1347127.0,671442.0,758687.0,380616.0
2870,3048,2013-12-31,M2329 電子通路業,M23T2 零組件代理,2225725400,341430.0,71880.0,228299.0,341430.0,554075,671442.0,465901,306242.0,28261.0,11508.0,1611000,401200.0,13137.0,652813.0,2275110,2282296,34736756.0,1250849.0,243954.0,41098.0,202856.0,202856.0,281271.0,201855.0,280034.0,157100.0,201855.0,158228.0,335165.0,363311.0,215004.0,78550.0,243954.0,26187.0,1959.0,-253259.0,684927.0,671442.0,341430.0
2871,3048,2012-12-28,M2329 電子通路業,M23T2 零組件代理,2225725400,262224.0,0.0,190287.0,262224.0,524448,684927.0,466668,199804.0,36731.0,12919.0,1611000,385464.0,-43585.0,529082.0,2060395,2066344,26713027.0,1049561.0,194695.0,36346.0,158349.0,158349.0,103634.0,157015.0,102702.0,157100.0,,,259897.0,295945.0,163785.0,78550.0,194695.0,30577.0,5471.0,-115440.0,586110.0,684927.0,262224.0
2872,3049,2018-12-28,M2326 光電業,M23C8E 觸控面板,8069485290,469950.0,0.0,0.0,1789949.0,1721665,318676.0,8831429,379986.0,0.0,0.0,7369485,12398.0,-48428.0,-21930.0,7410090,7703481,2843178.0,308438.0,180253.0,2603.0,177650.0,177650.0,178740.0,183340.0,184430.0,736949.0,183340.0,736949.0,328425.0,1471600.0,213901.0,0.0,180253.0,1139521.0,3654.0,1393300.0,517017.0,318676.0,148434.0
2873,3049,2017-12-29,M2326 光電業,M23C8E 觸控面板,8069485290,469950.0,0.0,0.0,1789949.0,1721665,517017.0,9643017,1106672.0,0.0,0.0,7369485,12398.0,-255796.0,-229298.0,7203562,7203562,2717922.0,277755.0,95295.0,-46000.0,141295.0,141295.0,145854.0,141295.0,145854.0,736949.0,141295.0,736949.0,285083.0,1645613.0,265563.0,0.0,95295.0,1358426.0,2104.0,1609076.0,616288.0,517017.0,148434.0
2874,3049,2016-12-30,M2326 光電業,M23C8E 觸控面板,8069485290,469950.0,0.0,0.0,1789949.0,1721665,616288.0,9605731,1163617.0,0.0,0.0,7369485,12398.0,-396858.0,-370360.0,7057708,7101077,2732534.0,193910.0,-493752.0,1200.0,-494952.0,-494952.0,-485224.0,-493321.0,-483593.0,736949.0,-493321.0,736949.0,-353786.0,1094219.0,-242277.0,0.0,-493752.0,1414377.0,33628.0,1026778.0,2255476.0,616288.0,148434.0
2875,3049,2015-12-31,M2326 光電業,M23C8E 觸控面板,8069485290,469950.0,0.0,0.0,1789949.0,1802094,2255476.0,10654058,938330.0,46000.0,0.0,7369485,0.0,124300.0,124300.0,7541301,7541301,4158705.0,192463.0,388239.0,46000.0,342239.0,123984.0,113094.0,123984.0,113094.0,736949.0,123984.0,736949.0,556943.0,1961992.0,407954.0,0.0,388239.0,1354517.0,50532.0,1843135.0,1079876.0,2255476.0,148434.0
2876,3049,2014-12-31,M2326 光電業,M23C8E 觸控面板,8069485290,469950.0,0.0,0.0,1789949.0,1737586,1079876.0,11982511,1476673.0,0.0,0.0,11656408,44818.0,-4893998.0,-4849180.0,7428207,7428207,4472664.0,303483.0,726679.0,83080.0,643599.0,577966.0,607199.0,577966.0,607199.0,1001322.0,577966.0,1001322.0,984040.0,2417699.0,662174.0,0.0,726679.0,1383381.0,50278.0,1706359.0,1362350.0,1079876.0,148434.0
2877,3049,2013-12-31,M2326 光電業,M23C8E 觸控面板,8069485290,2270450.0,0.0,0.0,1789949.0,1818401,1362350.0,13558851,2647179.0,0.0,0.0,8839508,44818.0,-5492549.0,-5447731.0,4821009,4821009,5150578.0,235716.0,1771369.0,0.0,1771369.0,309339.0,317733.0,311583.0,319977.0,883951.0,311583.0,891333.0,2076058.0,4208317.0,1803810.0,0.0,1771369.0,2110424.0,21835.0,3197133.0,1208707.0,1362350.0,1789949.0
2878,3049,2012-12-28,M2326 光電業,M23C8E 觸控面板,8069485290,2270450.0,0.0,395277.0,1789949.0,1843807,1208707.0,20786079,2594910.0,0.0,0.0,8839508,44818.0,-5809834.0,-5765016.0,4500105,4515168,3027726.0,114428.0,720194.0,844.0,719350.0,-2291025.0,-2314294.0,-2284421.0,-2307192.0,883951.0,,,864010.0,2629685.0,719350.0,0.0,720194.0,1740636.0,25039.0,173990.0,3777074.0,1208707.0,1789949.0
2879,3051,2018-12-28,M2326 光電業,M23C8C LCD 原料,3253323960,614524.0,0.0,40844.0,614524.0,678912,421409.0,2457303,141004.0,0.0,8438.0,3253324,0.0,-1842660.0,-1842660.0,1409321,1409321,2453837.0,324847.0,-43679.0,60454.0,-104133.0,-104133.0,-113244.0,-104133.0,-113244.0,325332.0,-104133.0,325332.0,80896.0,390970.0,-108611.0,0.0,-43679.0,307739.0,2335.0,218207.0,597199.0,421409.0,614524.0
